movieId,release_year,type,score,platform
as2466,2020,movie,4.0,amazon
as2467,1981,movie,4.5,amazon
as2468,2014,movie,3.0,amazon
as2469,1989,tv show,4.0,amazon
as2470,2009,tv show,3.5,amazon
as2471,2004,tv show,4.0,amazon
as2472,2019,movie,3.0,amazon
as2473,2017,movie,3.5,amazon
as2474,2020,movie,3.0,amazon
as2475,2016,movie,3.5,amazon
as2476,2016,movie,4.0,amazon
as2477,2017,tv show,4.0,amazon
as2478,2019,movie,2.0,amazon
as2479,2019,tv show,4.0,amazon
as2480,2011,movie,3.0,amazon
as2481,1939,movie,5.0,amazon
as2482,1931,movie,3.0,amazon
as2483,1952,movie,3.0,amazon
as2484,2011,movie,4.0,amazon
as2485,2017,tv show,4.0,amazon
as2486,2020,movie,4.0,amazon
as2487,1997,movie,4.0,amazon
as2488,1936,movie,2.5,amazon
as2489,2006,tv show,4.0,amazon
as2490,2020,tv show,3.0,amazon
as2491,2017,tv show,3.0,amazon
as2492,2015,tv show,3.0,amazon
as2493,2003,tv show,3.5,amazon
as2494,2002,tv show,4.0,amazon
as2495,1990,movie,3.0,amazon
as2496,2011,movie,3.0,amazon
as2497,2019,movie,4.0,amazon
as2498,2014,tv show,5.0,amazon
as2499,2016,movie,4.0,amazon
as2500,2014,tv show,5.0,amazon
as2501,1972,movie,5.0,amazon
as2502,2020,movie,4.5,amazon
as2503,2004,tv show,4.0,amazon
as2504,2014,movie,3.0,amazon
as2505,1985,tv show,4.0,amazon
as2506,1989,tv show,3.0,amazon
as2507,2007,tv show,4.0,amazon
as2508,2013,movie,3.0,amazon
as2509,2020,movie,3.0,amazon
as2510,2018,tv show,5.0,amazon
as2511,2014,movie,4.0,amazon
as2512,2019,movie,2.5,amazon
as2513,2020,tv show,2.0,amazon
as2514,2020,tv show,5.0,amazon
as2515,2014,tv show,5.0,amazon
as2516,2020,tv show,2.0,amazon
as2517,2020,movie,3.5,amazon
as2518,1997,movie,4.0,amazon
as2519,2012,movie,4.0,amazon
as2520,2018,movie,3.0,amazon
as2521,2011,movie,3.0,amazon
as2522,2020,movie,3.0,amazon
as2523,2019,movie,3.0,amazon
as2524,1948,movie,4.0,amazon
as2525,2019,movie,3.5,amazon
as2526,2019,movie,4.0,amazon
as2527,2018,movie,3.0,amazon
as2528,1985,movie,4.0,amazon
as2529,2006,movie,4.0,amazon
as2530,2018,tv show,2.5,amazon
as2531,2011,movie,3.0,amazon
as2532,2019,movie,3.0,amazon
as2533,2020,movie,3.5,amazon
as2534,2019,movie,2.0,amazon
as2535,2020,movie,3.0,amazon
as2536,2009,tv show,3.0,amazon
as2537,2012,tv show,3.0,amazon
as2538,2015,movie,4.0,amazon
as2539,2016,movie,3.0,amazon
as2540,2018,movie,4.0,amazon
as2541,1983,movie,5.0,amazon
as2542,2018,tv show,1.0,amazon
as2543,2013,movie,3.0,amazon
as2544,2006,movie,2.0,amazon
as2545,2018,movie,5.0,amazon
as2546,2016,movie,3.5,amazon
as2547,2013,movie,4.5,amazon
as2548,2012,tv show,3.5,amazon
as2549,2020,tv show,4.5,amazon
as2550,1948,movie,3.5,amazon
as2551,2018,movie,1.0,amazon
as2552,2020,movie,3.5,amazon
as2553,2019,tv show,5.0,amazon
as2554,2019,movie,5.0,amazon
as2555,2011,tv show,2.5,amazon
as2556,2016,movie,1.5,amazon
as2557,1992,movie,2.0,amazon
as2558,2020,movie,3.5,amazon
as2559,2014,movie,2.5,amazon
as2560,2003,movie,4.5,amazon
as2561,2015,movie,5.0,amazon
as2562,2013,tv show,5.0,amazon
as2563,2014,tv show,5.0,amazon
as2564,2005,tv show,5.0,amazon
as2565,2015,movie,4.0,amazon
as2566,2008,movie,4.0,amazon
as2567,1986,movie,2.5,amazon
as2568,2020,tv show,4.0,amazon
as2569,2020,movie,4.0,amazon
as2570,2020,tv show,3.0,amazon
as2571,2021,movie,3.0,amazon
as2572,2017,movie,3.0,amazon
as2573,1980,movie,1.0,amazon
as2574,2017,tv show,5.0,amazon
as2575,1998,tv show,4.0,amazon
as2576,2011,tv show,4.0,amazon
as2577,2019,movie,2.5,amazon
as2578,2015,movie,5.0,amazon
as2579,2019,movie,4.0,amazon
as2580,1950,movie,5.0,amazon
as2581,2014,movie,3.5,amazon
as2582,2020,movie,3.0,amazon
as2583,2018,movie,5.0,amazon
as2584,2019,tv show,2.5,amazon
as2585,2019,tv show,2.5,amazon
as2586,2018,tv show,0.5,amazon
as2587,2015,movie,5.0,amazon
as2588,2016,tv show,4.0,amazon
as2589,1967,movie,2.5,amazon
as2590,2015,movie,2.0,amazon
as2591,2011,movie,2.0,amazon
as2592,2016,movie,4.0,amazon
as2593,2011,movie,3.0,amazon
as2594,1950,movie,3.0,amazon
as2595,2014,movie,3.0,amazon
as2596,2016,movie,2.0,amazon
as2597,1938,movie,4.0,amazon
as2598,2016,tv show,3.0,amazon
as2599,2019,movie,1.5,amazon
as2600,2019,movie,5.0,amazon
as2601,2011,movie,3.0,amazon
as2602,2017,tv show,3.0,amazon
as2603,2018,tv show,3.0,amazon
as2604,2021,movie,2.5,amazon
as2605,2012,movie,2.0,amazon
as2606,1946,movie,4.0,amazon
as2607,1940,movie,2.5,amazon
as2608,2013,tv show,3.5,amazon
as2609,2017,tv show,4.0,amazon
as2610,1981,movie,4.5,amazon
as2611,2019,tv show,3.5,amazon
as2612,2012,movie,4.0,amazon
as2613,2019,movie,5.0,amazon
as2614,1980,movie,3.0,amazon
as2615,2016,tv show,3.0,amazon
as2616,2015,tv show,3.0,amazon
as2617,2020,movie,5.0,amazon
as2618,2016,movie,4.5,amazon
as2619,2007,movie,3.0,amazon
as2620,2016,movie,4.0,amazon
as2621,2014,movie,4.0,amazon
as2622,2018,movie,3.5,amazon
as2623,2015,movie,5.0,amazon
as2624,2019,tv show,1.0,amazon
as2625,2007,tv show,4.0,amazon
as2626,1940,movie,2.0,amazon
as2627,1963,movie,5.0,amazon
as2628,2020,movie,3.5,amazon
as2629,2020,movie,4.5,amazon
as2630,1925,movie,4.0,amazon
as2631,2017,movie,3.5,amazon
as2632,2018,movie,4.0,amazon
as2633,2001,tv show,2.0,amazon
as2634,2018,tv show,4.0,amazon
as2635,1989,movie,3.0,amazon
as2636,2019,movie,4.0,amazon
as2637,1936,movie,4.0,amazon
as2638,2008,movie,4.0,amazon
as2639,1961,movie,5.0,amazon
as2640,2014,movie,5.0,amazon
as2641,2017,movie,4.0,amazon
as2642,2011,movie,3.5,amazon
as2643,2017,tv show,2.5,amazon
as2644,2011,tv show,4.0,amazon
as2645,2017,movie,4.5,amazon
as2646,1947,movie,4.5,amazon
as2647,2011,movie,3.0,amazon
as2648,1979,movie,5.0,amazon
as2649,2010,movie,3.0,amazon
as2650,2011,movie,3.0,amazon
as2651,2018,movie,3.0,amazon
as2652,2011,movie,3.0,amazon
as2653,2019,tv show,2.0,amazon
as2654,2010,tv show,2.0,amazon
as2655,2013,movie,3.0,amazon
as2656,2014,movie,4.0,amazon
as2657,2013,movie,3.0,amazon
as2658,2020,movie,3.5,amazon
as2659,2020,tv show,2.5,amazon
as2660,2014,tv show,3.0,amazon
as2661,2016,movie,1.0,amazon
as2662,2020,tv show,4.0,amazon
as2663,1998,movie,2.5,amazon
as2664,2017,movie,3.0,amazon
as2665,2018,tv show,2.5,amazon
as2666,2016,tv show,4.0,amazon
as2667,2013,movie,5.0,amazon
as2668,2016,movie,3.0,amazon
as2669,2017,movie,3.5,amazon
as2670,2012,movie,4.0,amazon
as2671,1996,movie,5.0,amazon
as2672,2019,tv show,5.0,amazon
as2673,2020,movie,2.5,amazon
as2674,2004,movie,2.0,amazon
as2675,2018,movie,2.0,amazon
as2676,2013,tv show,4.0,amazon
as2677,2017,movie,4.0,amazon
as2678,2007,movie,5.0,amazon
as2679,2017,tv show,1.0,amazon
as2680,2018,tv show,4.0,amazon
as2681,2006,tv show,1.0,amazon
as2682,2017,movie,3.5,amazon
as2683,2008,tv show,3.0,amazon
as2684,2006,movie,4.0,amazon
as2685,2016,tv show,2.0,amazon
as2686,2020,movie,4.0,amazon
as2687,2014,movie,3.5,amazon
as2688,2011,movie,5.0,amazon
as2689,2021,tv show,5.0,amazon
as2690,1980,movie,3.0,amazon
as2691,2017,movie,4.0,amazon
as2692,1969,movie,4.0,amazon
as2693,2008,movie,1.0,amazon
as2694,2019,movie,2.5,amazon
as2695,2019,tv show,3.0,amazon
as2696,1994,movie,4.0,amazon
as2697,1961,movie,5.0,amazon
as2698,2011,movie,4.5,amazon
as2699,2019,movie,4.5,amazon
as2700,2009,movie,3.0,amazon
as2701,2018,tv show,4.5,amazon
as2702,2011,movie,3.5,amazon
as2703,2012,tv show,4.5,amazon
as2704,2004,movie,4.0,amazon
as2705,1981,movie,3.0,amazon
as2706,2020,tv show,4.0,amazon
as2707,2016,tv show,3.0,amazon
as2708,2011,movie,5.0,amazon
as2709,2000,movie,3.0,amazon
as2710,2012,movie,2.0,amazon
as2711,2009,movie,5.0,amazon
as2712,2019,movie,4.0,amazon
as2713,2018,movie,4.5,amazon
as2714,2019,tv show,2.5,amazon
as2715,1967,tv show,3.0,amazon
as2716,2017,tv show,4.5,amazon
as2717,2020,movie,2.0,amazon
as2718,2020,movie,4.0,amazon
as2719,2020,movie,4.0,amazon
as2720,1946,movie,2.0,amazon
as2721,2012,tv show,4.5,amazon
as2722,2020,tv show,3.5,amazon
as2723,2018,tv show,4.0,amazon
as2724,2019,tv show,2.0,amazon
as2725,1956,movie,3.0,amazon
as2726,2012,tv show,4.5,amazon
as2727,2014,movie,3.0,amazon
as2728,1947,movie,4.5,amazon
as2729,2017,tv show,4.0,amazon
as2730,1936,movie,4.0,amazon
as2731,1998,movie,3.0,amazon
as2732,2012,tv show,5.0,amazon
as2733,2013,movie,3.0,amazon
as2734,2016,movie,3.0,amazon
as2735,2017,movie,5.0,amazon
as2736,2011,movie,3.0,amazon
as2737,1945,movie,5.0,amazon
as2738,2012,movie,5.0,amazon
as2739,2007,movie,2.0,amazon
as2740,2019,movie,3.0,amazon
as2741,2011,movie,3.0,amazon
as2742,2002,tv show,4.0,amazon
as2743,2011,movie,3.0,amazon
as2744,1947,movie,5.0,amazon
as2745,2021,tv show,4.5,amazon
as2746,2019,tv show,4.0,amazon
as2747,2018,tv show,4.0,amazon
as2748,1966,movie,3.0,amazon
as2749,2015,tv show,3.0,amazon
as2750,2015,tv show,3.0,amazon
as2751,2012,movie,5.0,amazon
as2752,2014,movie,1.0,amazon
as2753,2007,tv show,5.0,amazon
as2754,2018,movie,2.0,amazon
as2755,2019,tv show,1.0,amazon
as2756,2008,movie,4.0,amazon
as2757,2018,tv show,4.5,amazon
as2758,2016,tv show,4.0,amazon
as2759,2008,movie,4.0,amazon
as2760,2007,movie,4.5,amazon
as2761,2009,tv show,2.0,amazon
as2762,2007,movie,3.0,amazon
as2763,2008,tv show,3.0,amazon
as2764,2019,tv show,3.0,amazon
as2765,2016,movie,4.0,amazon
as2766,2014,tv show,3.5,amazon
as2767,2005,movie,1.0,amazon
as2768,2020,movie,4.0,amazon
as2769,2012,movie,4.0,amazon
as2770,2019,tv show,4.0,amazon
as2771,2001,movie,3.0,amazon
as2772,1958,movie,4.0,amazon
as2773,2017,movie,4.0,amazon
as2774,1935,movie,3.0,amazon
as2775,2015,tv show,4.5,amazon
as2776,2015,tv show,4.0,amazon
as2777,2019,tv show,4.0,amazon
as2778,2015,tv show,3.0,amazon
as2779,2018,tv show,1.5,amazon
as2780,2019,tv show,2.0,amazon
as2781,2019,movie,1.0,amazon
as2782,2002,tv show,3.0,amazon
as2783,2017,tv show,1.5,amazon
as2784,1931,movie,5.0,amazon
as2785,2013,movie,3.0,amazon
as2786,2017,movie,4.5,amazon
as2787,2020,movie,2.5,amazon
as2788,2018,tv show,3.5,amazon
as2789,2020,movie,3.0,amazon
as2790,1992,movie,3.5,amazon
as2791,1935,movie,5.0,amazon
as2792,2015,movie,5.0,amazon
as2793,2017,tv show,2.5,amazon
as2794,2013,tv show,5.0,amazon
as2795,1971,movie,4.5,amazon
as2796,2021,movie,3.0,amazon
as2797,2016,movie,5.0,amazon
as2798,2017,tv show,4.0,amazon
as2799,2020,tv show,2.0,amazon
as2800,2015,tv show,1.0,amazon
as2801,2016,movie,3.5,amazon
as2802,2020,movie,4.0,amazon
as2803,2020,tv show,4.0,amazon
as2804,2019,tv show,3.0,amazon
as2805,1938,movie,4.0,amazon
as2806,1936,movie,5.0,amazon
as2807,2006,tv show,4.0,amazon
as2808,2015,movie,1.0,amazon
as2809,2015,movie,3.0,amazon
as2810,2018,movie,1.0,amazon
as2811,2017,tv show,4.0,amazon
as2812,2014,movie,3.0,amazon
as2813,1995,tv show,4.0,amazon
as2814,1942,movie,4.0,amazon
as2815,2021,tv show,4.0,amazon
as2816,1980,movie,2.5,amazon
as2817,2013,movie,3.0,amazon
as2818,2015,movie,4.0,amazon
as2819,2012,movie,4.0,amazon
as2820,2017,movie,3.0,amazon
as2821,2017,movie,5.0,amazon
as2822,2017,movie,4.5,amazon
as2823,2006,tv show,3.5,amazon
as2824,2021,tv show,3.0,amazon
as2825,2003,tv show,4.0,amazon
as2826,2017,tv show,3.0,amazon
as2827,2008,movie,4.5,amazon
as2828,2020,movie,5.0,amazon
as2829,2017,movie,5.0,amazon
as2830,1960,tv show,4.0,amazon
as2831,2019,movie,4.5,amazon
as2832,2019,movie,3.0,amazon
as2833,2019,movie,3.0,amazon
as2834,1980,movie,4.5,amazon
as2835,2020,movie,3.0,amazon
as2836,2017,movie,4.0,amazon
as2837,2020,movie,5.0,amazon
as2838,2020,movie,4.0,amazon
as2839,2015,movie,4.5,amazon
as2840,2012,tv show,3.0,amazon
as2841,2019,movie,5.0,amazon
as2842,2019,movie,3.5,amazon
as2843,2013,movie,1.0,amazon
as2844,2017,movie,2.5,amazon
as2845,2019,movie,3.0,amazon
as2846,2019,movie,5.0,amazon
as2847,2019,movie,4.5,amazon
as2848,1970,movie,4.0,amazon
as2849,2014,movie,3.0,amazon
as2850,2019,tv show,4.0,amazon
as2851,2019,tv show,3.0,amazon
as2852,2019,tv show,2.0,amazon
as2853,2014,movie,3.0,amazon
as2854,2016,tv show,4.0,amazon
as2855,2018,movie,2.5,amazon
as2856,2020,movie,3.0,amazon
as2857,1982,movie,2.0,amazon
as2858,2015,movie,2.0,amazon
as2859,2019,movie,4.0,amazon
as2860,2004,movie,2.0,amazon
as2861,2019,movie,4.5,amazon
as2862,2016,tv show,4.0,amazon
as2863,1984,movie,4.0,amazon
as2864,2015,tv show,4.5,amazon
as2865,2016,tv show,4.0,amazon
as2866,2019,movie,3.0,amazon
as2867,2016,movie,1.5,amazon
as2868,2020,movie,2.0,amazon
as2869,2019,movie,4.0,amazon
as2870,2019,movie,4.0,amazon
as2871,2018,tv show,3.0,amazon
as2872,2019,movie,4.0,amazon
as2873,2020,movie,2.0,amazon
as2874,1935,movie,4.0,amazon
as2875,2018,movie,3.0,amazon
as2876,2021,movie,4.0,amazon
as2877,2017,movie,4.5,amazon
as2878,2020,tv show,5.0,amazon
as2879,2017,tv show,1.5,amazon
as2880,2019,movie,5.0,amazon
as2881,1994,movie,4.5,amazon
as2882,2019,movie,2.5,amazon
as2883,2019,tv show,4.0,amazon
as2884,2019,tv show,4.0,amazon
as2885,2018,movie,1.5,amazon
as2886,2007,movie,1.0,amazon
as2887,2008,movie,5.0,amazon
as2888,2012,movie,1.0,amazon
as2889,2021,tv show,3.0,amazon
as2890,2020,tv show,4.0,amazon
as2891,2006,tv show,4.0,amazon
as2892,2012,tv show,3.0,amazon
as2893,2014,tv show,3.5,amazon
as2894,2011,tv show,5.0,amazon
as2895,2011,tv show,0.5,amazon
as2896,2020,tv show,4.0,amazon
as2897,2015,tv show,5.0,amazon
as2898,2015,tv show,1.5,amazon
as2899,1970,movie,3.0,amazon
as2900,2014,movie,2.0,amazon
as2901,2019,tv show,4.0,amazon
as2902,1978,movie,5.0,amazon
as2903,1936,movie,4.0,amazon
as2904,2017,movie,4.0,amazon
as2905,2009,movie,5.0,amazon
as2906,2020,tv show,3.0,amazon
as2907,1991,movie,2.0,amazon
as2908,2020,movie,3.5,amazon
as2909,2019,tv show,4.5,amazon
as2910,2020,tv show,2.0,amazon
as2911,1978,tv show,5.0,amazon
as2912,1986,tv show,1.5,amazon
as2913,2019,tv show,2.0,amazon
as2914,2017,tv show,1.5,amazon
as2915,2016,tv show,3.0,amazon
as2916,1935,movie,3.5,amazon
as2917,1953,movie,4.0,amazon
as2918,2014,movie,3.5,amazon
as2919,1936,movie,5.0,amazon
as2920,2015,movie,3.0,amazon
as2921,2017,movie,2.5,amazon
as2922,2018,tv show,2.0,amazon
as2923,2015,movie,4.5,amazon
as2924,2014,tv show,4.0,amazon
as2925,2017,movie,4.0,amazon
as2926,2016,movie,3.0,amazon
as2927,2016,movie,4.0,amazon
as2928,2020,tv show,4.0,amazon
as2929,2000,tv show,3.0,amazon
as2930,2018,movie,3.0,amazon
as2931,2018,tv show,4.0,amazon
as2932,2013,tv show,2.5,amazon
as2933,2010,tv show,2.5,amazon
as2934,2016,movie,5.0,amazon
as2935,2017,movie,3.0,amazon
as2936,1984,movie,1.5,amazon
as2937,1970,movie,2.5,amazon
as2938,2020,movie,4.5,amazon
as2939,2020,movie,3.0,amazon
as2940,2009,tv show,5.0,amazon
as2941,1996,tv show,3.5,amazon
as2942,2011,tv show,2.0,amazon
as2943,1929,movie,5.0,amazon
as2944,2020,tv show,1.0,amazon
as2945,2020,tv show,3.0,amazon
as2946,2014,tv show,3.0,amazon
as2947,2015,tv show,3.0,amazon
as2948,2020,tv show,4.5,amazon
as2949,2003,tv show,4.5,amazon
as2950,1943,movie,4.0,amazon
as2951,2017,movie,5.0,amazon
as2952,2012,movie,4.0,amazon
as2953,2007,movie,4.0,amazon
as2954,2007,movie,2.0,amazon
as2955,1973,movie,5.0,amazon
as2956,2020,movie,2.0,amazon
as2957,2018,movie,5.0,amazon
as2958,2019,movie,3.5,amazon
as2959,2009,tv show,4.0,amazon
as2960,2020,tv show,5.0,amazon
as2961,2018,tv show,4.0,amazon
as2962,2011,movie,1.0,amazon
as2963,2001,movie,1.0,amazon
as2964,2008,movie,5.0,amazon
as2965,2013,movie,4.0,amazon
as2966,2017,movie,4.0,amazon
as2967,2020,movie,4.5,amazon
as2968,2017,movie,5.0,amazon
as2969,2012,movie,3.0,amazon
as2970,2007,movie,4.0,amazon
as2971,2020,tv show,4.0,amazon
as2972,2018,tv show,4.5,amazon
as2973,2018,movie,3.5,amazon
as2974,1946,movie,5.0,amazon
as2975,2020,tv show,2.5,amazon
as2976,2017,movie,5.0,amazon
as2977,2015,movie,4.0,amazon
as2978,2020,movie,3.5,amazon
as2979,2014,tv show,4.0,amazon
as2980,1935,movie,2.0,amazon
as2981,2014,tv show,4.5,amazon
as2982,2006,movie,3.0,amazon
as2983,2017,movie,3.5,amazon
as2984,2016,movie,4.0,amazon
as2985,2015,movie,4.0,amazon
as2986,1939,movie,3.0,amazon
as2987,2009,tv show,2.5,amazon
as2988,2015,movie,4.5,amazon
as2989,2006,movie,4.0,amazon
as2990,1990,movie,3.0,amazon
as2991,1937,movie,3.5,amazon
as2992,1941,movie,3.5,amazon
as2993,1942,movie,3.5,amazon
as2994,2019,movie,3.0,amazon
as2995,1995,tv show,2.5,amazon
as2996,2017,movie,2.5,amazon
as2997,2019,movie,3.0,amazon
as2998,2017,movie,4.0,amazon
as2999,1971,movie,4.0,amazon
as3000,2018,tv show,5.0,amazon
as3001,2018,tv show,4.5,amazon
as3002,2011,tv show,3.0,amazon
as3003,2020,movie,5.0,amazon
as3004,2009,tv show,4.0,amazon
as3005,2016,tv show,5.0,amazon
as3006,2017,tv show,2.0,amazon
as3007,1936,movie,4.0,amazon
as3008,2016,tv show,5.0,amazon
as3009,2010,movie,4.0,amazon
as3010,1990,tv show,1.5,amazon
as3011,2010,movie,5.0,amazon
as3012,2018,movie,4.0,amazon
as3013,2017,movie,4.0,amazon
as3014,2017,movie,4.0,amazon
as3015,2013,movie,3.5,amazon
as3016,2018,tv show,3.0,amazon
as3017,2009,tv show,1.0,amazon
as3018,1983,movie,0.5,amazon
as3019,1934,movie,3.5,amazon
as3020,2017,tv show,2.0,amazon
as3021,2011,tv show,4.0,amazon
as3022,1961,movie,4.0,amazon
as3023,2020,movie,3.5,amazon
as3024,2010,movie,3.0,amazon
as3025,2017,movie,5.0,amazon
as3026,1974,movie,5.0,amazon
as3027,2010,movie,4.5,amazon
as3028,1966,movie,4.0,amazon
as3029,1971,movie,3.0,amazon
as3030,2019,tv show,4.0,amazon
as3031,1941,movie,4.0,amazon
as3032,1981,tv show,5.0,amazon
as3033,2011,movie,5.0,amazon
as3034,2020,movie,5.0,amazon
as3035,2019,movie,2.0,amazon
as3036,2016,tv show,4.5,amazon
as3037,2020,movie,4.0,amazon
as3038,2016,tv show,2.5,amazon
as3039,2016,tv show,4.0,amazon
as3040,2011,movie,2.0,amazon
as3041,1990,movie,4.0,amazon
as3042,2012,tv show,5.0,amazon
as3043,2019,movie,3.5,amazon
as3044,2020,tv show,4.0,amazon
as3045,2014,movie,4.5,amazon
as3046,2017,movie,4.5,amazon
as3047,2018,movie,3.0,amazon
as3048,2020,movie,4.0,amazon
as3049,2019,movie,4.0,amazon
as3050,2019,movie,3.0,amazon
as3051,2018,movie,2.5,amazon
as3052,2021,movie,5.0,amazon
as3053,2010,movie,1.5,amazon
as3054,1991,movie,2.0,amazon
as3055,2020,movie,4.0,amazon
as3056,2015,movie,3.0,amazon
as3057,2017,movie,5.0,amazon
as3058,1986,movie,4.0,amazon
as3059,2019,movie,2.5,amazon
as3060,2020,movie,2.0,amazon
as3061,1984,movie,5.0,amazon
as3062,2011,movie,5.0,amazon
as3063,2014,movie,5.0,amazon
as3064,2012,tv show,1.0,amazon
as3065,2011,movie,3.5,amazon
as3066,2018,movie,2.0,amazon
as3067,2016,tv show,3.0,amazon
as3068,1989,movie,3.0,amazon
as3069,1993,movie,2.5,amazon
as3070,2019,movie,2.0,amazon
as3071,2017,tv show,3.5,amazon
as3072,2020,movie,4.5,amazon
as3073,2013,movie,4.0,amazon
as3074,2012,tv show,3.0,amazon
as3075,2019,movie,2.5,amazon
as3076,2016,tv show,5.0,amazon
as3077,2014,tv show,3.0,amazon
as3078,2020,tv show,4.0,amazon
as3079,2020,tv show,2.0,amazon
as3080,2020,movie,5.0,amazon
as3081,2019,movie,4.0,amazon
as3082,2021,tv show,1.0,amazon
as3083,2020,movie,3.0,amazon
as3084,2019,movie,3.0,amazon
as3085,2018,movie,4.0,amazon
as3086,2018,movie,4.0,amazon
as3087,2018,movie,5.0,amazon
as3088,1937,movie,3.0,amazon
as3089,2018,tv show,5.0,amazon
as3090,2020,movie,2.0,amazon
as3091,2003,movie,3.5,amazon
as3092,2009,tv show,5.0,amazon
as3093,2014,tv show,2.5,amazon
as3094,2019,tv show,3.0,amazon
as3095,2014,tv show,3.0,amazon
as3096,2010,tv show,4.0,amazon
as3097,2020,tv show,5.0,amazon
as3098,2005,movie,3.0,amazon
as3099,2007,movie,3.5,amazon
as3100,1974,movie,4.0,amazon
as3101,2018,movie,3.0,amazon
as3102,2019,movie,4.0,amazon
as3103,2012,movie,3.0,amazon
as3104,2011,movie,4.0,amazon
as3105,2013,movie,2.5,amazon
as3106,1947,movie,4.0,amazon
as3107,1945,movie,3.5,amazon
as3108,2015,movie,3.0,amazon
as3109,1946,movie,2.5,amazon
as3110,2015,tv show,4.5,amazon
as3111,2016,movie,2.0,amazon
as3112,2019,movie,3.0,amazon
as3113,2008,tv show,3.0,amazon
as3114,2019,tv show,3.5,amazon
as3115,2018,movie,3.0,amazon
as3116,2019,movie,5.0,amazon
as3117,2020,movie,4.5,amazon
as3118,1992,movie,3.5,amazon
as3119,2014,tv show,4.5,amazon
as3120,2012,movie,2.5,amazon
as3121,2019,movie,1.5,amazon
as3122,2016,movie,3.0,amazon
as3123,2019,movie,2.0,amazon
as3124,2019,movie,4.5,amazon
as3125,2018,tv show,3.5,amazon
as3126,2005,movie,1.0,amazon
as3127,2018,tv show,5.0,amazon
as3128,2020,movie,3.0,amazon
as3129,2012,tv show,4.0,amazon
as3130,2017,movie,4.5,amazon
as3131,2012,movie,3.0,amazon
as3132,2013,tv show,5.0,amazon
as3133,2016,movie,4.0,amazon
as3134,2017,movie,4.5,amazon
as3135,1980,movie,4.0,amazon
as3136,2015,tv show,3.5,amazon
as3137,1980,movie,3.0,amazon
as3138,2008,tv show,2.5,amazon
as3139,2016,tv show,4.5,amazon
as3140,2019,movie,4.0,amazon
as3141,2021,movie,4.0,amazon
as3142,2021,movie,2.0,amazon
as3143,1946,tv show,4.0,amazon
as3144,1942,movie,3.5,amazon
as3145,2013,tv show,4.0,amazon
as3146,2019,movie,4.5,amazon
as3147,2009,tv show,3.0,amazon
as3148,2015,movie,3.5,amazon
as3149,1938,movie,3.0,amazon
as3150,2019,movie,3.0,amazon
as3151,2018,tv show,2.0,amazon
as3152,2019,tv show,4.0,amazon
as3153,2020,tv show,5.0,amazon
as3154,1973,movie,3.5,amazon
as3155,2015,tv show,2.5,amazon
as3156,2019,movie,4.5,amazon
as3157,2020,tv show,3.0,amazon
as3158,1992,tv show,5.0,amazon
as3159,2013,tv show,3.0,amazon
as3160,2018,tv show,4.0,amazon
as3161,2013,tv show,2.0,amazon
as3162,1990,movie,4.0,amazon
as3163,2020,movie,3.0,amazon
as3164,1934,movie,4.0,amazon
as3165,2000,movie,2.0,amazon
as3166,2017,movie,3.0,amazon
as3167,2017,movie,3.0,amazon
as3168,2014,tv show,5.0,amazon
as3169,1972,movie,3.0,amazon
as3170,2015,movie,3.0,amazon
